age_upon_intake_(years),time_in_shelter_days
0.082191781,2.314583333
0.082191781,2.314583333
0.082191781,2.314583333
0.246575342,5.10625
0.246575342,5.10625
0.328767123,4.319444444
0.328767123,13.04236111
0.082191781,10.26111111
1,5.097222222
0.328767123,5.096527778
6,107.1041667
1,0.102777778
4,57.05208333
10,0.972916667
0.038356164,0.10625
2,0.95625
0.164383562,87.74305556
0.082191781,21.2125
0.082191781,5.033333333
2,1.213194444
0.739726027,8.095833333
8,1.902083333
1,14.15
0.164383562,4.139583333
0.082191781,4.177083333
1,11.89166667
1,0.122222222
1,5.185416667
0.164383562,4.138194444
1,29.17152778
8,0.111805556
4,4.821527778
1,0.775694444
2,64.10138889
1,52.12222222
0.082191781,5.815277778
0.164383562,5.959027778
0.164383562,17.08680556
0.082191781,25.99444444
0.038356164,1.102083333
0.038356164,1.102083333
2,4.311805556
3,5.052777778
0.328767123,4.099305556
1,14.22013889
0.076712329,65.77708333
0.076712329,65.77708333
0.019178082,0.286111111
0.410958904,0.077777778
0.164383562,11.97638889
1,11.91180556
3,0.061805556
0.410958904,4.323611111
1,7.157638889
0.410958904,0.05625
0.057534247,1.020138889
4,0.052083333
3,0.052777778
4,0.052777778
3,0.050694444
3,0.050694444
0.164383562,1.223611111
4,0.05
4,0.049305556
3,0.049305556
3,0.049305556
3,0.049305556
3,0.049305556
6,3.929166667
8,10.00763889
0.410958904,11.9
2,0.123611111
0.246575342,10.97430556
2,3.993055556
0.076712329,27.89652778
6,11.98611111
3,9.845833333
0.410958904,0.020833333
0.410958904,0.01875
2,12.38055556
1,0.736111111
0.164383562,4.132638889
0.076712329,13.83819444
2,10.86388889
0.410958904,55.00902778
0.164383562,4.109722222
0.082191781,13.73402778
0.164383562,4.141666667
0.076712329,13.73402778
1,0.022222222
0.076712329,85.86180556
1,0.805555556
2,11.87361111
10,3.676388889
10,0.486111111
0.410958904,0.002083333
3,9.954861111
1,5.080555556
1,7.090972222
6,11.04305556
6,7.00625
0.164383562,6.970138889
0.164383562,10.06041667
1,0.103472222
1,0.16875
0.082191781,22.31597222
0.082191781,11.10138889
4,1.815972222
4,7.015277778
0.082191781,2.223611111
2,6.288194444
1,0.025694444
0.657534247,12.94305556
0.410958904,11.17361111
1,0.815277778
0.076712329,30.23680556
0.076712329,28.02638889
0.328767123,53.15138889
2,7.881944444
0.410958904,0.019444444
10,0.018055556
2,6.295138889
0.057534247,59.12222222
0.057534247,60.0125
0.057534247,59.90138889
3,4.055555556
0.328767123,0.703472222
2,0.695138889
0.410958904,0.682638889
0.410958904,0.683333333
0.410958904,0.684027778
0.246575342,5.015277778
4,0.010416667
3,0.00625
11,12.86180556
0.657534247,4.047222222
2,0.014583333
0.082191781,4.794444444
2,0.940972222
0.082191781,4.056944444
2,0.874305556
0.328767123,0.2
4,4.813194444
0.410958904,4.659722222
2,0.188194444
2,0.077083333
1,10.25625
2,7.938888889
0.076712329,51.91111111
0.019178082,0.147222222
0.019178082,0.147222222
0.019178082,0.147916667
0.657534247,3.086111111
3,149.0868056
3,33.24166667
0.164383562,10.25347222
3,66.27291667
3,10.125
0.076712329,1.140277778
0.076712329,1.140277778
1,7.929166667
0.016438356,8.136805556
0.016438356,8.136805556
0.016438356,8.136805556
0.082191781,1.293055556
0.016438356,8.136805556
0.016438356,8.1375
2,9.886805556
0.246575342,4.173611111
0.328767123,4.173611111
0.575342466,6.883333333
0.493150685,0.111805556
2,12.96666667
2,17.97777778
8,2.171527778
8,6.042361111
8,6.054166667
2,12.99166667
0.082191781,5.032638889
0.082191781,5.032638889
8,1.080555556
7,45.13472222
5,45.13472222
3,45.13541667
0.076712329,4.8125
2,7.933333333
3,3.85625
2,0.026388889
2,4.109722222
1,4.063888889
1,2.790277778
1,4.030555556
1,6.032638889
3,0.81875
1,0.009027778
1,0.467361111
2,0.798611111
0.410958904,14.98958333
3,8.945833333
1,0.372222222
1,0.461111111
2,0.101388889
0.076712329,49.48541667
1,4.397916667
1,4.453472222
2,0.031944444
0.246575342,5.184027778
2,6.042361111
2,4.035416667
2,4.034027778
2,3.336805556
1,4.215972222
7,1.159027778
7,5.186805556
5,2.260416667
8,1.079861111
0.082191781,5.103472222
4,8.940277778
1,0.146527778
1,2.176388889
0.739726027,6.157638889
2,0.054861111
2,6.15625
1,2.01875
1,3.834722222
1,3.802083333
1,3.008333333
8,16.80694444
2,4.296527778
0.493150685,5.997222222
2,5.064583333
0.164383562,1.980555556
0.164383562,2.008333333
1,0.825
1,1.718055556
2,1.190277778
2,15.79930556
2,11.24097222
2,15.65972222
2,8.146527778
0.575342466,24.03194444
14,0.039583333
2,1.883333333
2,1.071527778
4,4.31875
0.082191781,6.077777778
0.082191781,6.077777778
3,0.859722222
0.082191781,6.078472222
0.082191781,6.078472222
2,16.06041667
1,5.051388889
0.493150685,4.740277778
2,1.777777778
0.082191781,4.033333333
0.328767123,7.05
2,58.99097222
1,2.675
0.575342466,0.090972222
0.164383562,4.334722222
0.164383562,4.3125
2,15.03611111
3,6.270138889
3,6.270833333
2,14.225
0.904109589,13.20208333
2,0.316666667
2,78.20763889
2,18.19583333
0.002739726,9.094444444
0.002739726,9.094444444
0.002739726,63.09861111
0.002739726,63.09930556
3,4.265972222
0.082191781,30.85138889
2,7.184722222
0.246575342,3.452777778
2,10.9125
0.410958904,6.079166667
0.038356164,120.2104167
0.410958904,6.079861111
0.038356164,120.2104167
2,22.84444444
1,9.790277778
1,7.094444444
2,5.184027778
0.038356164,12.02847222
0.038356164,131.81875
2,9.997222222
2,3.80625
1,0.878472222
1,4.181944444
0.082191781,80.05833333
2,1.8125
2,27.99791667
0.019178082,0.076388889
6,0.741666667
0.038356164,80.07013889
0.328767123,4.867361111
0.082191781,3.972916667
0.164383562,3.736805556
12,4.010416667
17,0.472916667
0.410958904,3.672916667
0.410958904,1.477083333
3,66.37638889
0.164383562,1.336805556
0.164383562,4.257638889
0.082191781,21.26944444
0.739726027,3.505555556
2,9.034027778
0.082191781,23.28472222
12,2.879166667
0.076712329,34.08333333
0.076712329,34.08333333
0.410958904,5.189583333
0.328767123,5.190277778
1,28.09513889
0.082191781,4.147916667
2,11.15555556
0.410958904,0.114583333
0.082191781,2.290277778
0.082191781,2.290277778
0.082191781,2.290277778
0.082191781,2.290277778
0.082191781,2.290277778
0.057534247,39.57569444
0.057534247,39.57569444
0.739726027,0.149305556
0.164383562,5.653472222
2,7.013888889
2,5.64375
0.164383562,4.378472222
10,0.161111111
0.575342466,5.04375
2,54.25763889
0.082191781,4.066666667
2,57.19791667
2,59.15763889
0.164383562,4.946527778
1,1.013888889
0.019178082,0.286111111
0.038356164,46.12291667
0.038356164,46.18333333
0.038356164,51.08402778
0.038356164,53.22708333
0.038356164,53.22569444
0.410958904,19.20416667
0.082191781,3.991666667
0.410958904,3.168055556
0.328767123,4.832638889
0.328767123,4.988194444
5,12.92152778
2,4.878472222
0.082191781,2.411805556
0.082191781,2.411805556
0.082191781,2.411805556
0.082191781,2.411805556
0.082191781,2.411805556
0.082191781,2.411805556
2,0.036805556
2,4.900694444
2,46.08402778
0.082191781,53.99791667
0.082191781,3.084722222
0.082191781,2.370138889
0.082191781,2.370138889
0.082191781,3.959027778
5,69.33958333
1,4.148611111
0.493150685,0.907638889
0.410958904,4.78125
0.328767123,4.111111111
1,10.84305556
0.082191781,15.67430556
0.328767123,0.04375
0.057534247,53.88333333
0.076712329,48.86041667
0.076712329,48.03263889
0.076712329,46.97430556
6,214.8909722
0.038356164,0.026388889
0.038356164,0.027083333
0.038356164,0.027083333
0.038356164,0.027083333
2,4.648611111
0.038356164,0.027083333
2,4.621527778
3,2.3875
1,0.347916667
1,0.33125
4,8.455555556
2,61.92638889
2,22.81388889
2,8.263194444
8,2.033333333
0.246575342,6.285416667
0.246575342,5.052083333
2,5.163888889
1,3.994444444
7,3.238194444
0.575342466,3.971527778
1,5.020833333
0.082191781,28.85763889
0.410958904,7.017361111
0.164383562,3.938888889
0.164383562,3.947222222
0.164383562,3.963194444
1,0.036805556
10,1.1125
0.038356164,0.236805556
1,0.027083333
0.246575342,3.204166667
0.164383562,4.190972222
0.739726027,2.122916667
0.739726027,2.122916667
0.328767123,3.788194444
0.246575342,0.000694444
0.246575342,0.000694444
8,1.372916667
0.038356164,0.084027778
2,5.152083333
2,7.1625
3,3.779861111
3,0.004166667
2,3.751388889
0.328767123,30.82291667
0.164383562,3.715277778
0.164383562,3.680555556
0.164383562,3.702083333
0.164383562,3.676388889
0.575342466,3.622222222
0.082191781,1.646527778
0.082191781,1.646527778
0.082191781,1.646527778
0.082191781,1.646527778
0.076712329,45.37638889
1,0.008333333
0.410958904,7.263888889
0.328767123,8.283333333
2,3.039583333
1,7.280555556
1,0.431944444
0.575342466,5.975694444
0.082191781,6.323611111
2,9.977777778
7,17.25069444
7,10.11180556
7,23.20694444
1,0.26875
0.082191781,5.219444444
0.082191781,5.165277778
0.082191781,33.74027778
0.082191781,6.220833333
0.493150685,7.200694444
1,3.973611111
0.575342466,2.084722222
0.082191781,44.75763889
16,7.05
0.082191781,5.134027778
1,8.108333333
0.038356164,0.1625
0.904109589,5.177083333
0.739726027,44.08680556
0.328767123,5.0375
1,3.969444444
0.246575342,0.010416667
0.246575342,0.010416667
0.246575342,0.010416667
2,5.030555556
10,0.941666667
3,18.66111111
2,78.09166667
0.821917808,5.720138889
0.164383562,0.24375
0.739726027,211.9201389
1,4.300694444
2,44.30694444
0.082191781,4.258333333
2,5.303472222
0.082191781,1.265972222
0.082191781,5.296527778
0.082191781,5.030555556
0.082191781,5.03125
0.082191781,4.275694444
0.082191781,5.03125
2,9.252083333
2,0.85625
0.164383562,2.04375
0.164383562,1.911111111
0.164383562,1.976388889
0.164383562,1.94375
0.164383562,1.908333333
1,4.204166667
0.164383562,1.028472222
0.164383562,1.029166667
0.164383562,1.94375
2,17.03125
0.328767123,91.91319444
0.076712329,0.045833333
4,5.014583333
3,8.079166667
2,49.04236111
2,2.067361111
9,9.841666667
2,5.822916667
1,0.690277778
0.082191781,7.704166667
0.082191781,7.704166667
4,0.935416667
5,1.957638889
1,4.875
5,5.034027778
1,1.624305556
0.575342466,1.754861111
2,0.054861111
2,0.725694444
1,0.048611111
2,4.547222222
9,1.027083333
2,5.024305556
6,49.02291667
2,10.19375
0.082191781,9.023611111
0.082191781,9.024305556
0.246575342,5.273611111
0.246575342,1.013888889
12,0.175
3,0.018055556
8,187.2986111
8,106.0638889
8,77.28819444
0.575342466,0.86875
0.410958904,47.15694444
0.575342466,1.047222222
9,17.02638889
1,2.967361111
0.082191781,4.140277778
2,6.070138889
10,0.040277778
6,6.882638889
0.328767123,48.8875
2,85.94305556
2,8.078472222
0.575342466,4.931944444
8,0.799305556
8,59.24583333
1,6.031944444
4,127.0048611
8,59.24583333
0.164383562,7.633333333
0.575342466,7.121527778
0.575342466,8.817361111
5,125.0229167
8,11.86111111
2,49.77569444
4,18.41111111
0.019178082,1.074305556
0.019178082,1.075
0.019178082,1.075694444
2,2.324305556
0.164383562,8.19375
2,121.1048611
2,3.3125
1,9.307638889
0.328767123,4.195833333
0.082191781,4.182638889
2,2.691666667
2,0.924305556
0.082191781,4.995138889
0.082191781,5.002777778
0.082191781,0.132638889
0.082191781,5.161111111
0.082191781,2.901388889
0.082191781,0.165277778
0.164383562,0.888194444
0.164383562,4.183333333
0.082191781,5.127777778
0.164383562,5.190972222
2,0.14375
1,4.004861111
2,24.17222222
2,7.068055556
0.328767123,6.1
2,4.064583333
2,31.08194444
12,0.791666667
1,39.09513889
11,3.252083333
1,8.993055556
1,0.4
15,2.179861111
0.246575342,0.025
1,4.267361111
0.057534247,0.222916667
0.082191781,11.99166667
0.082191781,10.22847222
0.082191781,5.259722222
0.082191781,6.251388889
0.164383562,0.068055556
0.082191781,11.97916667
0.082191781,8.172916667
0.164383562,0.144444444
0.082191781,4.269444444
1,4.041666667
2,8.175694444
1,5.076388889
16,81.88680556
9,57.39791667
0.082191781,1.15
0.082191781,1.15
5,25.99097222
0.082191781,1.15
2,19.96944444
0.082191781,4.102083333
2,0.991666667
0.082191781,4.114583333
3,57.39791667
8,57.39791667
9,57.39791667
8,57.39791667
10,2.878472222
2,5.83125
2,5.83125
0.082191781,0.246527778
0.016438356,0.246527778
2,2.955555556
0.038356164,0.115277778
0.410958904,3.302777778
4,121.0180556
0.164383562,7.198611111
0.657534247,5.034027778
0.246575342,0.054166667
0.246575342,4.239583333
0.246575342,5.225
1,7.191666667
8,22.97916667
2,8.208333333
3,64.42152778
0.410958904,3.859722222
1,3.926388889
6,0.175
7,1.872222222
7,4.090972222
3,0.867361111
0.246575342,8.085416667
4,2.851388889
3,5.06875
1,0.053472222
0.739726027,4.1
0.328767123,7.039583333
1,4.052083333
1,0.983333333
0.019178082,0.014583333
0.019178082,0.015277778
0.019178082,0.016666667
0.019178082,0.017361111
0.076712329,38.57708333
0.076712329,29.95069444
0.076712329,29.95069444
2,8.208333333
2,17.08819444
0.076712329,4.433333333
1,4.190277778
2,9.115277778
0.082191781,4.190277778
0.082191781,6.120138889
0.082191781,6.322916667
3,48.52916667
3,11.30069444
1,209.2263889
1,11.14861111
10,5.240972222
1,4.272222222
0.575342466,6.020833333
14,41.01319444
1,18.22013889
1,0.806944444
0.410958904,4.226388889
1,13.20069444
0.575342466,8.230555556
0.328767123,6.3625
0.038356164,0.110416667
2,14.16388889
4,8.386805556
8,8.971527778
1,3.011805556
1,3.011805556
3,0.696527778
0.246575342,4.113194444
0.657534247,2.104861111
0.575342466,6.148611111
7,3.909722222
5,3.909722222
5,32.32083333
1,1.221527778
1,1.221527778
1,0.349305556
0.164383562,13.33819444
2,56.90347222
1,0.215972222
9,1.110416667
9,1.110416667
5,4.279166667
0.410958904,0.028472222
2,1.293055556
1,2.046527778
16,135.0631944
0.082191781,37.91319444
0.164383562,0.091666667
1,1.246527778
2,5.214583333
2,4.151388889
2,10.11458333
2,0.085416667
0.246575342,5.214583333
0.164383562,5.121527778
0.328767123,4.125694444
11,64.04513889
6,1.079861111
1,37.86527778
0.410958904,17.01944444
0.057534247,1.677083333
0.057534247,1.677777778
0.057534247,1.678472222
1,0.015277778
0.057534247,1.679166667
1,6.921527778
0.246575342,5.968055556
1,1.98125
4,13.45138889
3,1.872916667
11,150.3694444
2,9.064583333
4,12.25069444
1,12.05347222
5,0.23125
6,2.186805556
0.246575342,5.150694444
0.246575342,5.977777778
0.246575342,12.00555556
0.019178082,0.277777778
1,17.06527778
0.328767123,5.2375
0.038356164,0.259027778
0.038356164,0.259027778
0.038356164,0.259722222
2,10.925
0.019178082,0.13125
0.019178082,0.131944444
0.410958904,0.336111111
0.410958904,0.252777778
5,4.229166667
1,10.13680556
2,4.969444444
0.328767123,8.119444444
2,40.92777778
0.246575342,1.929861111
0.164383562,4.149305556
0.246575342,5.203472222
10,10.11041667
16,1.000694444
2,6.095833333
1,3.859027778
18,0.064583333
1,3.859027778
4,12.08611111
4,12.08611111
0.328767123,5.969444444
0.082191781,26.73680556
3,7.818055556
1,4.134722222
5,7.169444444
2,8.727083333
0.410958904,1.067361111
3,1.206944444
0.328767123,0.298611111
2,7.186111111
11,44.06111111
1,0.313888889
0.246575342,76.18263889
4,3.297916667
2,4.199305556
0.328767123,4.243055556
1,15.15
1,65.90208333
1,1.234722222
2,59.05347222
2,1.234722222
0.082191781,9.463888889
0.821917808,0.95625
0.739726027,0.95625
0.082191781,64.21527778
4,97.1625
0.082191781,9.463888889
0.082191781,34.99166667
0.082191781,33.95416667
0.082191781,64.21666667
2,65.1375
11,103.9708333
0.019178082,1.700694444
4,10.07083333
2,7.861805556
1,1.615277778
1,0.990277778
1,4.984722222
2,8.89375
0.328767123,6.003472222
0.082191781,12.95416667
0.082191781,4.01875
0.082191781,3.965972222
0.082191781,3.945138889
1,3.959722222
0.328767123,117.9909722
4,5.138194444
0.575342466,1.104166667
6,21.43888889
2,15.44236111
0.082191781,4.345833333
1,9.572222222
1,0.316666667
4,4.138194444
4,6.293055556
4,26.71597222
4,34.06458333
4,22.08194444
4,84.21111111
1,0.0375
3,3.863888889
0.493150685,0.058333333
0.002739726,0.135416667
1,9.293055556
2,8.2375
1,2.074305556
1,4.438194444
0.410958904,6.952083333
4,48.96666667
0.082191781,4.138888889
0.164383562,3.150694444
4,0.916666667
1,3.713888889
0.246575342,5.20625
1,0.005555556
4,9.225
9,0.063888889
2,0.090972222
0.328767123,0.009027778
0.082191781,0.219444444
0.082191781,0.219444444
0.246575342,4.233333333
2,0.292361111
0.410958904,0.020138889
5,7.883333333
5,7.883333333
4,0.163194444
5,0.163194444
0.038356164,0.145833333
2,33.78611111
2,4.954861111
2,6.952777778
1,5.134027778
2,5.933333333
2,10.85486111
0.246575342,0.090277778
1,12.94166667
0.575342466,10.96458333
13,1.054166667
2,7.742361111
0.904109589,5.070833333
0.575342466,6.1
1,5.065277778
1,4.219444444
5,0.365277778
5,0.365277778
1,0.004166667
0.082191781,0.165972222
1,82.05347222
0.410958904,4.259722222
0.739726027,4.354166667
7,9.066666667
1,5.261805556
7,0.514583333
2,77.22430556
1,6.048611111
8,9.952083333
0.008219178,0.215277778
9,9.958333333
0.008219178,0.216666667
0.019178082,0.206944444
0.493150685,7.228472222
0.493150685,7.228472222
0.328767123,8.070138889
1,4.219444444
0.739726027,4.170138889
1,0.169444444
1,0.961111111
1,5.109722222
2,30.08333333
0.057534247,9.436805556
0.575342466,8.363194444
8,10.20555556
